0,11,6,0.706648
0,11,7,0.2999303
0,11,8,0.8867884
0,11,9,0.17110547
0,11,10,0.7400875
0,11,11,0.36832345
0,11,12,0.6851988
0,11,13,0.14165846
0,11,14,0.6132829
0,11,15,0.208821
0,12,0,0.57928735
0,12,1,0.4458046
0,12,2,0.2627696
0,12,3,0.3627058
0,12,4,0.25843033
0,12,5,0.23773575
0,12,6,0.7416645
0,12,7,0.22705698
0,12,8,0.1739575
0,12,9,0.51202035
0,12,10,0.70024574
0,12,11,0.2236497
0,12,12,0.64205086
0,12,13,0.78676146
0,12,14,0.28215742
0,12,15,0.46489543
0,13,0,0.08033605
0,13,1,0.47694552
0,13,2,0.019915184
0,13,3,0.5451694
0,13,4,0.91265464
0,13,5,0.037922025
0,13,6,0.9699849
0,13,7,0.48795754
0,13,8,0.4687468
0,13,9,0.160822
0,13,10,0.15808105
0,13,11,0.9433702
0,13,12,0.47322285
0,13,13,0.71128106
0,13,14,0.87213147
0,13,15,0.83243954
0,14,0,0.41263244
0,14,1,0.78199834
0,14,2,0.6163709
0,14,3,0.74805254
0,14,4,0.5672526
0,14,5,0.18164071
0,14,6,0.7246264
0,14,7,0.10981665
0,14,8,0.10041685
0,14,9,0.66343486
0,14,10,0.120709226
0,14,11,0.49851573
0,14,12,0.72013503
0,14,13,0.6491561
0,14,14,0.2203295
0,14,15,0.84902215
0,15,0,0.47719976
0,15,1,0.7428799
0,15,2,0.53793615
0,15,3,0.75397354
0,15,4,0.47191465
0,15,5,0.4598216
0,15,6,0.26223686
0,15,7,0.44704887
0,15,8,0.85001487
0,15,9,0.19905019
0,15,10,0.8274395
0,15,11,0.34159783
0,15,12,0.36994657
0,15,13,0.7835451
0,15,14,0.7452902
0,15,15,0.43967628
0,16,0,0.032751583
0,16,1,0.5820917
0,16,2,0.3500991
0,16,3,0.79096806
0,16,4,0.07407425
0,16,5,0.72602475
0,16,6,0.5868511
0,16,7,0.8795283
0,16,8,0.30850124
0,16,9,0.30940092
0,16,10,0.68769234
0,16,11,0.8161701
0,16,12,0.23630427
0,16,13,0.32976466
0,16,14,0.22579615
0,16,15,0.11989053
0,17,0,0.7969071
0,17,1,0.34009653
0,17,2,0.595167
0,17,3,0.64624166
0,17,4,0.41042575
0,17,5,0.7813767
0,17,6,0.7538544
0,17,7,0.26001838
0,17,8,0.58842754
0,17,9,0.39909554
0,17,10,0.52446645
0,17,11,0.2987103
0,17,12,0.93830407
0,17,13,0.751814
0,17,14,0.85951436
0,17,15,0.24132477
0,18,0,0.6089533
0,18,1,0.16089329
0,18,2,0.47278062
0,18,3,0.30523545
0,18,4,0.6065551
0,18,5,0.16614303
0,18,6,0.8412506
0,18,7,0.77533066
0,18,8,0.49473968
0,18,9,0.14539877
0,18,10,0.69177926
0,18,11,0.217732
0,18,12,0.34478053
0,18,13,0.20703945
0,18,14,0.6848105
0,18,15,0.88040847
0,19,0,0.5899375
0,19,1,0.45741132
0,19,2,0.53220755
0,19,3,0.22331779
0,19,4,0.21400267
0,19,5,0.8200277
0,19,6,0.71607614
0,19,7,0.3583926
0,19,8,0.104578815
0,19,9,0.3187168
0,19,10,0.20072697
0,19,11,0.35443228
0,19,12,0.79706
0,19,13,0.38515687
0,19,14,0.33480307
0,19,15,0.2663609
0,20,0,0.13099459
0,20,1,0.5854886
0,20,2,0.3310669
0,20,3,0.6142277
0,20,4,0.5131396
0,20,5,0.5639775
0,20,6,0.6588004
0,20,7,0.50537384
0,20,8,0.8268607
0,20,9,0.12169029
0,20,10,0.30322304
0,20,11,0.6035604
0,20,12,0.2856499
0,20,13,0.7685633
0,20,14,0.6694174
0,20,15,0.7040006
0,21,0,0.8365644
0,21,1,0.30298522
0,21,2,0.74904454
0,21,3,0.7222387
0,21,4,0.5927387
0,21,5,0.6032988
0,21,6,0.8788892
0,21,7,0.35475138
0,21,8,0.5254907
0,21,9,0.5237472
0,21,10,0.52341443
0,21,11,0.43903455
0,21,12,0.5184059
0,21,13,0.75373024
0,21,14,0.13757238
0,21,15,0.23092814
0,22,0,0.27440014
0,22,1,0.50627095
0,22,2,0.79470855
0,22,3,0.3004902
0,22,4,0.3389121
0,22,5,0.25338873
0,22,6,0.8272088
0,22,7,0.65057945
0,22,8,0.40678713
0,22,9,0.68900627
0,22,10,0.62166387
0,22,11,0.6432602
0,22,12,0.37138498
0,22,13,0.18147421
0,22,14,0.6691918
0,22,15,0.24615222
0,23,0,0.36453086
0,23,1,0.51932114
0,23,2,0.68720675
0,23,3,0.74645907
0,23,4,0.7355929
0,23,5,0.82141435
0,23,6,0.20076539
0,23,7,0.57201695
0,23,8,0.59485215
0,23,9,0.7454266
0,23,10,0.49795255
0,23,11,0.6810127
0,23,12,0.3260953
0,23,13,0.6298802
0,23,14,0.18080164
0,23,15,0.8030004
0,24,0,0.79604644
0,24,1,0.2638457
0,24,2,0.31927413
0,24,3,0.35719886
0,24,4,0.3280568
0,24,5,0.46246985
0,24,6,0.7200094
0,24,7,0.7150559
0,24,8,0.5576394
0,24,9,0.56409866
0,24,10,0.45028713
0,24,11,0.80052394
0,24,12,0.5258334
0,24,13,0.86724854
0,24,14,0.34923866
0,24,15,0.20770305
0,25,0,0.3075564
0,25,1,0.86559814
0,25,2,0.69047683
0,25,3,0.1912163
0,25,4,0.14568186
0,25,5,0.8603166
0,25,6,0.7794903
0,25,7,0.48444375
0,25,8,0.32808822
0,25,9,0.43071803
0,25,10,0.41668776
0,25,11,0.3604913
0,25,12,0.8851673
0,25,13,0.9371882
0,25,14,0.47505522
0,25,15,0.850483
0,26,0,0.3476329
0,26,1,0.16360985
0,26,2,0.2521243
0,26,3,0.5039039
0,26,4,0.72970676
0,26,5,0.15153821
0,26,6,0.60834634
0,26,7,0.33358508
0,26,8,0.62538385
0,26,9,0.84188634
0,26,10,0.7630487
0,26,11,0.40505353
0,26,12,0.5871621
0,26,13,0.22788729
0,26,14,0.4820052
0,26,15,0.40155068
0,27,0,0.29618672
0,27,1,0.6986439
0,27,2,0.8153858
0,27,3,0.2540464
0,27,4,0.6598778
0,27,5,0.13027458
0,27,6,0.54732305
0,27,7,0.4223419
0,27,8,0.66444016
0,27,9,0.17982481
0,27,10,0.80389106
0,27,11,0.6413079
0,27,12,0.7516024
0,27,13,0.5264643
0,27,14,0.4937779
0,27,15,0.30153683
0,28,0,0.3524022
0,28,1,0.7296114
0,28,2,0.20399146
0,28,3,0.5868637
0,28,4,0.2717825
0,28,5,0.76656586
0,28,6,0.36450842
0,28,7,0.7912898
0,28,8,0.5133651
0,28,9,0.61744815
0,28,10,0.24806078
0,28,11,0.69892496
0,28,12,0.49832106
0,28,13,0.27951202
0,28,14,0.73415744
0,28,15,0.74424076
0,29,0,0.47399688
0,29,1,0.8091836
0,29,2,0.24717854
0,29,3,0.39763048
0,29,4,0.9244677
0,29,5,0.47742483
0,29,6,0.44250634
0,29,7,0.37156233
0,29,8,0.43696022
0,29,9,0.37898257
0,29,10,0.23040745
0,29,11,0.6363925
0,29,12,0.17306527
0,29,13,0.11172896
0,29,14,0.36504436
0,29,15,0.46215555
0,30,0,0.62245524
0,30,1,0.42254812
0,30,2,0.16195658
0,30,3,0.58214396
0,30,4,0.1372445
0,30,5,0.6351404
0,30,6,0.68714446
0,30,7,0.33742613
0,30,8,0.7802547
0,30,9,0.7074486
0,30,10,0.3731946
0,30,11,0.4216802
0,30,12,0.47213116
0,30,13,0.76712084
0,30,14,0.23055086
0,30,15,0.5225852
0,31,0,0.62814075
0,31,1,0.4059938
0,31,2,0.1847849
0,31,3,0.83672976
0,31,4,0.6400993
0,31,5,0.49240446
0,31,6,0.31741846
0,31,7,0.27802286
0,31,8,0.6892825
0,31,9,0.85916674
0,31,10,0.62232757
0,31,11,0.8556968
0,31,12,0.8280674
0,31,13,0.37213427
0,31,14,0.61372876
0,31,15,0.4115971
0,32,0,0.7215492
0,32,1,0.35243413
0,32,2,0.74624366
0,32,3,0.50157434
0,32,4,0.27537563
0,32,5,0.13319504
0,32,6,0.18686956
0,32,7,0.7558508
0,32,8,0.21140267
0,32,9,0.41810814
0,32,10,0.6017782
0,32,11,0.2615302
0,32,12,0.59428984
0,32,13,0.6015485
0,32,14,0.52053916
0,32,15,0.7887283
0,33,0,0.54119974
0,33,1,0.3196745
0,33,2,0.4483485
0,33,3,0.7235068
0,33,4,0.42058897
0,33,5,0.24203557
0,33,6,0.31788456
0,33,7,0.22280692
0,33,8,0.7311438
0,33,9,0.41437855
0,33,10,0.32522455
0,33,11,0.6752661
0,33,12,0.7384356
0,33,13,0.67101943
0,33,14,0.77377605
0,33,15,0.69836116
0,34,0,0.23241083
0,34,1,0.7530081
0,34,2,0.31873232
0,34,3,0.11961213
0,34,4,0.5957872
0,34,5,0.49335372
0,34,6,0.61831075
0,34,7,0.42613053
0,34,8,0.7186753
0,34,9,0.59964573
0,34,10,0.62014014
0,34,11,0.8150115
0,34,12,0.81337136
0,34,13,0.26202166
0,34,14,0.6098778
0,34,15,0.20834488
0,35,0,0.7525598
0,35,1,0.48154962
0,35,2,0.6233951
0,35,3,0.7665758
0,35,4,0.6667311
0,35,5,0.90236765
0,35,6,0.38799652
0,35,7,0.61865526
0,35,8,0.2244728
0,35,9,0.61106926
0,35,10,0.8325987
0,35,11,0.5302408
0,35,12,0.122133285
0,35,13,0.48730505
0,35,14,0.19800065
0,35,15,0.20406611
0,36,0,0.66059947
0,36,1,0.5519928
0,36,2,0.8007095
0,36,3,0.22824539
0,36,4,0.36052802
0,36,5,0.33546102
0,36,6,0.87115836
0,36,7,0.2220935
0,36,8,0.4294894
0,36,9,0.8017309
0,36,10,0.34153438
0,36,11,0.8293587
0,36,12,0.7219106
0,36,13,0.5995703
0,36,14,0.6729037
0,36,15,0.82464314
0,37,0,0.21424067
0,37,1,0.2623058
0,37,2,0.8109183
0,37,3,0.28838864
0,37,4,0.82577884
0,37,5,0.51418513
0,37,6,0.57841146
0,37,7,0.37012902
0,37,8,0.733283
0,37,9,0.639959
0,37,10,0.7091241
0,37,11,0.19541574
0,37,12,0.2867979
0,37,13,0.15894826
0,37,14,0.3553375
0,37,15,0.2957636
0,38,0,0.16043858
0,38,1,0.6601711
0,38,2,0.63588214
0,38,3,0.65327317
0,38,4,0.23961975
0,38,5,0.8738923
0,38,6,0.2715213
0,38,7,0.32531792
0,38,8,0.22120011
0,38,9,0.3782328
0,38,10,0.66927385
0,38,11,0.50737065
0,38,12,0.7638903
0,38,13,0.19414628
0,38,14,0.30640876
0,38,15,0.14719658
0,39,0,0.29873025
0,39,1,0.6038286
0,39,2,0.5136885
0,39,3,0.87432784
0,39,4,0.29611167
0,39,5,0.19978145
0,39,6,0.6951114
0,39,7,0.6530952
0,39,8,0.14633285
0,39,9,0.85414696
0,39,10,0.7406946
0,39,11,0.61382353
0,39,12,0.13674773
0,39,13,0.39302126
0,39,14,0.7893921
0,39,15,0.6118078
0,40,0,0.7211467
0,40,1,0.21999113
0,40,2,0.04315269
0,40,3,0.28218263
0,40,4,0.9920591
0,40,5,0.1192235
0,40,6,0.9869814
0,40,7,0.40813842
0,40,8,0.3411307
0,40,9,0.113351665
0,40,10,0.20793125
0,40,11,0.7557381
0,40,12,0.6799084
0,40,13,0.2675473
0,40,14,0.83425325
0,40,15,0.043163516
0,41,0,0.18708946
0,41,1,0.49203455
0,41,2,0.25609615
0,41,3,0.27309147
0,41,4,0.4662998
0,41,5,0.57106966
0,41,6,0.48055553
0,41,7,0.16209449
0,41,8,0.21059236
0,41,9,0.5759887
0,41,10,0.12572503
0,41,11,0.531447
0,41,12,0.7066393
0,41,13,0.26553208
0,41,14,0.6422915
0,41,15,0.3906787
0,42,0,0.26126537
0,42,1,0.22668488
0,42,2,0.5324264
0,42,3,0.33012268
0,42,4,0.63381094
0,42,5,0.041326314
0,42,6,0.89774305
0,42,7,0.6493473
0,42,8,0.34676933
0,42,9,0.5257459
0,42,10,0.14312762
0,42,11,0.9563071
0,42,12,0.867219
0,42,13,0.80463356
0,42,14,0.83867455
0,42,15,0.6066734
0,43,0,0.48174375
0,43,1,0.5025347
0,43,2,0.33402783
0,43,3,0.11745005
0,43,4,0.16192384
0,43,5,0.17516135
0,43,6,0.18213733
0,43,7,0.6066257
0,43,8,0.3864964
0,43,9,0.39909145
0,43,10,0.3301491
0,43,11,0.40575403
0,43,12,0.340842
0,43,13,0.82433176
0,43,14,0.5839601
0,43,15,0.7897556
0,44,0,0.3424813
0,44,1,0.4240748
0,44,2,0.6518265
0,44,3,0.36215025
0,44,4,0.22726385
0,44,5,0.42135543
0,44,6,0.4204668
0,44,7,0.108814456
0,44,8,0.32791594
0,44,9,0.6676963
0,44,10,0.795653
0,44,11,0.2592706
0,44,12,0.5361819
0,44,13,0.4160316
0,44,14,0.3694085
0,44,15,0.17467777
0,45,0,0.18683079
0,45,1,0.28376228
0,45,2,0.6648812
0,45,3,0.3803369
0,45,4,0.6884869
0,45,5,0.7162246
0,45,6,0.5240893
0,45,7,0.8321708
0,45,8,0.709051
0,45,9,0.69367117
0,45,10,0.3109573
0,45,11,0.272709
0,45,12,0.46300247
0,45,13,0.7404364
0,45,14,0.5699186
0,45,15,0.60262626
0,46,0,0.4327387
0,46,1,0.90215224
0,46,2,0.15296078
0,46,3,0.31557894
0,46,4,0.78671783
0,46,5,0.22261326
0,46,6,0.3493104
0,46,7,0.22030593
0,46,8,0.42696086
0,46,9,0.68587774
0,46,10,0.3528101
0,46,11,0.15952285
0,46,12,0.8569253
0,46,13,0.42335978
0,46,14,0.501525
0,46,15,0.045103896
0,47,0,0.50005245
0,47,1,0.37726718
0,47,2,0.642332
0,47,3,0.17845123
0,47,4,0.7702167
0,47,5,0.86163044
0,47,6,0.8003456
0,47,7,0.7027983
0,47,8,0.38640308
0,47,9,0.1967949
0,47,10,0.34549317
0,47,11,0.5689874
0,47,12,0.3446572
0,47,13,0.64272016
0,47,14,0.40204144
0,47,15,0.580586
0,48,0,0.21513626
0,48,1,0.19559552
0,48,2,0.5073569
0,48,3,0.16142896
0,48,4,0.72534704
0,48,5,0.6152563
0,48,6,0.7241471
0,48,7,0.3114036
0,48,8,0.33542424
0,48,9,0.3426343
0,48,10,0.8218079
0,48,11,0.8041645
0,48,12,0.46257448
0,48,13,0.54064167
0,48,14,0.15083444
0,48,15,0.43810862
0,49,0,0.9938439
0,49,1,0.9810569
0,49,2,0.16606586
0,49,3,0.78100204
0,49,4,0.7134343
0,49,5,0.03405273
0,49,6,0.37502488
0,49,7,0.27229828
0,49,8,0.027361332
0,49,9,0.21299241
0,49,10,0.1349926
0,49,11,0.032179587
0,49,12,0.7984221
0,49,13,0.063197166
0,49,14,0.38176194
0,49,15,0.63133603
0,50,0,0.83273804
0,50,1,0.49159333
0,50,2,0.36184803
0,50,3,0.657343
0,50,4,0.71706647
0,50,5,0.60038954
0,50,6,0.23424192
0,50,7,0.7734076
0,50,8,0.8774266
0,50,9,0.3842573
0,50,10,0.68907875
0,50,11,0.81659776
0,50,12,0.3508451
0,50,13,0.62811357
0,50,14,0.8185259
0,50,15,0.49070945
0,51,0,0.20646156
0,51,1,0.61051005
0,51,2,0.87216043
0,51,3,0.7951619
0,51,4,0.5797061
0,51,5,0.66485554
0,51,6,0.71279496
0,51,7,0.6230529
0,51,8,0.7138853
0,51,9,0.22166938
0,51,10,0.13118933
0,51,11,0.74426436
0,51,12,0.4894975
0,51,13,0.1402198
0,51,14,0.57567614
0,51,15,0.26873145
0,52,0,0.16819622
0,52,1,0.65180033
0,52,2,0.7923636
0,52,3,0.8185323
0,52,4,0.777152
0,52,5,0.4515069
0,52,6,0.46447158
0,52,7,0.40336064
0,52,8,0.87589884
0,52,9,0.6781108
0,52,10,0.32391024
0,52,11,0.3254079
0,52,12,0.26307613
0,52,13,0.20136169
0,52,14,0.58228
0,52,15,0.5519834
0,53,0,0.26552474
0,53,1,0.19282392
0,53,2,0.8004769
0,53,3,0.16589998
0,53,4,0.35061362
0,53,5,0.82898015
0,53,6,0.6706216
0,53,7,0.66803026
0,53,8,0.9330109
0,53,9,0.74133813
0,53,10,0.26578534
0,53,11,0.7999333
0,53,12,0.48084158
0,53,13,0.366789
0,53,14,0.6992687
0,53,15,0.22966447
0,54,0,0.4134346
0,54,1,0.58224046
0,54,2,0.33289146
0,54,3,0.2780573
0,54,4,0.8382437
0,54,5,0.7673225
0,54,6,0.68396
0,54,7,0.7648925
0,54,8,0.8493798
0,54,9,0.21943586
0,54,10,0.797615
0,54,11,0.2869524
0,54,12,0.29270965
0,54,13,0.3771285
0,54,14,0.14000465
0,54,15,0.63762444
0,55,0,0.5599233
0,55,1,0.6543846
0,55,2,0.26040626
0,55,3,0.83081913
0,55,4,0.2690276
0,55,5,0.2022446
0,55,6,0.17179687
0,55,7,0.6810973
0,55,8,0.7793438
0,55,9,0.64466524
0,55,10,0.36429045
0,55,11,0.77070725
0,55,12,0.8075915
0,55,13,0.37571755
0,55,14,0.35773328
0,55,15,0.7129971
0,56,0,0.730012
0,56,1,0.85690796
0,56,2,0.15479796
0,56,3,0.3309119
0,56,4,0.29613265
0,56,5,0.4420927
0,56,6,0.68888
0,56,7,0.30281356
0,56,8,0.6697732
0,56,9,0.76572984
0,56,10,0.4398987
0,56,11,0.64139754
0,56,12,0.552489
0,56,13,0.79182285
0,56,14,0.8694251
0,56,15,0.76591384
0,57,0,0.55890495
0,57,1,0.5079113
0,57,2,0.7672225
0,57,3,0.25957096
0,57,4,0.81162703
0,57,5,0.19050017
0,57,6,0.7942619
0,57,7,0.36389297
0,57,8,0.65566456
0,57,9,0.61886805
0,57,10,0.10772514
0,57,11,0.3258344
0,57,12,0.44543356
0,57,13,0.70157206
0,57,14,0.77991784
0,57,15,0.60180783
0,58,0,0.4494523
0,58,1,0.77636385
0,58,2,0.303492
0,58,3,0.64217305
0,58,4,0.8143619
0,58,5,0.5350819
0,58,6,0.8416352
0,58,7,0.9079517
0,58,8,0.3828161
0,58,9,0.5002139
0,58,10,0.6089448
0,58,11,0.59840345
0,58,12,0.7918457
0,58,13,0.5950204
0,58,14,0.6184615
0,58,15,0.5715195
0,59,0,0.16935013
0,59,1,0.8126505
0,59,2,0.27465224
0,59,3,0.32872236
0,59,4,0.7201473
0,59,5,0.42452458
0,59,6,0.6122203
0,59,7,0.44374368
0,59,8,0.7019916
0,59,9,0.7356699
0,59,10,0.80545783
0,59,11,0.17475125
0,59,12,0.5536061
0,59,13,0.6691782
0,59,14,0.70135117
0,59,15,0.43048427
0,60,0,0.6588588
0,60,1,0.62840617
0,60,2,0.81893915
0,60,3,0.40438983
0,60,4,0.21442863
0,60,5,0.4354754
0,60,6,0.8190997
0,60,7,0.40820816
0,60,8,0.23412523
0,60,9,0.31165132
0,60,10,0.59165174
0,60,11,0.43351287
0,60,12,0.14848992
0,60,13,0.7881356
0,60,14,0.48775867
0,60,15,0.29088053
0,61,0,0.74404144
0,61,1,0.078988954
0,61,2,0.6997086
0,61,3,0.6459269
0,61,4,0.72373205
0,61,5,0.7562879
0,61,6,0.71015453
0,61,7,0.69618154
0,61,8,0.315557
0,61,9,0.8632662
0,61,10,0.35532546
0,61,11,0.25533345
0,61,12,0.56408846
0,61,13,0.47525555
0,61,14,0.20100826
0,61,15,0.59707046
0,62,0,0.7206656
0,62,1,0.3803038
0,62,2,0.45532295
0,62,3,0.48298725
0,62,4,0.37891975
0,62,5,0.4031193
0,62,6,0.39014393
0,62,7,0.1924137
0,62,8,0.36829928
0,62,9,0.2629866
0,62,10,0.5310728
0,62,11,0.62606806
0,62,12,0.38177833
0,62,13,0.5916089
0,62,14,0.27404502
0,62,15,0.64232796
0,63,0,0.25722408
0,63,1,0.7611974
0,63,2,0.9178831
0,63,3,0.8750125
0,63,4,0.7691152
0,63,5,0.46068358
0,63,6,0.173697
0,63,7,0.7942351
0,63,8,0.3856421
0,63,9,0.80173457
0,63,10,0.09352361
0,63,11,0.7435011
0,63,12,0.6498842
0,63,13,0.7915893
0,63,14,0.651773
0,63,15,0.5401297
0,64,0,0.7950337
0,64,1,0.9211734
0,64,2,0.8063672
0,64,3,0.6848614
0,64,4,0.65774804
0,64,5,0.7754357
0,64,6,0.74818087
0,64,7,0.46407476
0,64,8,0.1483965
0,64,9,0.68301415
0,64,10,0.28099522
0,64,11,0.78097063
0,64,12,0.5523489
0,64,13,0.4129012
0,64,14,0.69637424
0,64,15,0.77393794
0,65,0,0.82063055
0,65,1,0.46249145
0,65,2,0.9599228
0,65,3,0.9324609
0,65,4,0.52821684
0,65,5,0.095535055
0,65,6,0.8054341
0,65,7,0.80016637
0,65,8,0.6615281
0,65,9,0.8666975
0,65,10,0.68487465
0,65,11,0.9420873
0,65,12,0.6986066
0,65,13,0.8930084
0,65,14,0.55936885
0,65,15,0.2926793
0,66,0,0.4557567
0,66,1,0.30468416
0,66,2,0.1954727
0,66,3,0.9217459
0,66,4,0.5300024
0,66,5,0.66903937
0,66,6,0.5621294
0,66,7,0.5396417
0,66,8,0.6061194
0,66,9,0.21781977
0,66,10,0.5939188
0,66,11,0.8191831
0,66,12,0.6419244
0,66,13,0.6123755
0,66,14,0.82877004
0,66,15,0.4003747
0,67,0,0.7889331
0,67,1,0.25563434
0,67,2,0.7806186
0,67,3,0.7508967
0,67,4,0.7759189
0,67,5,0.20433332
0,67,6,0.61729777
0,67,7,0.61110514
0,67,8,0.56128114
0,67,9,0.45493612
0,67,10,0.39311078
0,67,11,0.5319101
0,67,12,0.567503
0,67,13,0.28623098
0,67,14,0.62782145
0,67,15,0.6671078
0,68,0,0.7478369
0,68,1,0.84002703
0,68,2,0.44692358
0,68,3,0.5919264
0,68,4,0.17187722
0,68,5,0.36616495
0,68,6,0.6099293
0,68,7,0.24102676
0,68,8,0.32541066
0,68,9,0.26818845
0,68,10,0.52829444
0,68,11,0.16688545
0,68,12,0.37652004
0,68,13,0.74294776
0,68,14,0.52096695
0,68,15,0.8331866
0,69,0,0.31843114
0,69,1,0.23060465
0,69,2,0.4646103
0,69,3,0.3417401
0,69,4,0.6943045
0,69,5,0.64533615
0,69,6,0.4087263
0,69,7,0.47217706
0,69,8,0.5912971
0,69,9,0.63815767
0,69,10,0.8252063
0,69,11,0.63747114
0,69,12,0.50625205
0,69,13,0.8022247
0,69,14,0.725154
0,69,15,0.80706143
0,70,0,0.4354501
0,70,1,0.67567885
0,70,2,0.15714106
0,70,3,0.417045
0,70,4,0.37517804
0,70,5,0.6780883
0,70,6,0.63158864
0,70,7,0.2401626
0,70,8,0.7851026
0,70,9,0.30133712
0,70,10,0.24382967
0,70,11,0.17750382
0,70,12,0.3740684
0,70,13,0.32237035
0,70,14,0.50100267
0,70,15,0.58712476
0,71,0,0.29514688
0,71,1,0.50781345
0,71,2,0.47436097
0,71,3,0.77479106
0,71,4,0.31432807
0,71,5,0.59008837
0,71,6,0.803948
0,71,7,0.24423146
0,71,8,0.0853886
0,71,9,0.6238716
0,71,10,0.26652125
0,71,11,0.85929936
0,71,12,0.3088553
0,71,13,0.8479206
0,71,14,0.7544527
0,71,15,0.2881631
0,72,0,0.84647405
0,72,1,0.7006966
0,72,2,0.23118448
0,72,3,0.23557888
0,72,4,0.6481074
0,72,5,0.7493239
0,72,6,0.6757656
0,72,7,0.3733546
0,72,8,0.28047547
0,72,9,0.16309282
0,72,10,0.72144103
0,72,11,0.31719095
0,72,12,0.7417999
0,72,13,0.42516422
0,72,14,0.60578823
0,72,15,0.3697417
0,73,0,0.70426893
0,73,1,0.6043841
